[INFO][2020-07-21T17:00:47.665][log.go:58] _com_mysql_success||level=sql||source=/Users/klay/go/src/github.com/cool-boy-klay/go_gateway/dao/service_tcp_rule.go:21||current_time=2020-07-21 17:00:47||affected_row=0||cspanid=||spanid=9fbeacd52b9e4592||proc_time=0.000810s||sql=SELECT * FROM `gateway_service_tcp_rule`  WHERE (`gateway_service_tcp_rule`.`service_id` = '59')||traceid=c0a8026a5f16aebfcc981f1421bf02b0
[INFO][2020-07-21T17:00:47.665][log.go:58] _com_mysql_success||spanid=9fbeacd52b9e4592||level=sql||affected_row=0||traceid=c0a8026a5f16aebfcc981f1421bf02b0||cspanid=||source=/Users/klay/go/src/github.com/cool-boy-klay/go_gateway/dao/service_grpc_rule.go:22||current_time=2020-07-21 17:00:47||proc_time=0.000681s||sql=SELECT * FROM `gateway_service_grpc_rule`  WHERE (`gateway_service_grpc_rule`.`service_id` = '59')
[INFO][2020-07-21T17:00:47.665][log.go:58] _com_mysql_success||traceid=c0a8026a5f16aebfcc981f1421bf02b0||level=sql||source=/Users/klay/go/src/github.com/cool-boy-klay/go_gateway/dao/service_access_control.go:26||proc_time=0.000807s||sql=SELECT * FROM `gateway_service_access_control`  WHERE (`gateway_service_access_control`.`service_id` = '59')||affected_row=1||current_time=2020-07-21 17:00:47||cspanid=||spanid=9fbeacd52b9e4592
[INFO][2020-07-21T17:00:47.665][log.go:58] _com_mysql_success||current_time=2020-07-21 17:00:47||proc_time=0.001953s||sql=SELECT * FROM `gateway_service_load_balance`  WHERE (`gateway_service_load_balance`.`service_id` = '59')||affected_row=1||traceid=c0a8026a5f16aebfcc981f1421bf02b0||level=sql||source=/Users/klay/go/src/github.com/cool-boy-klay/go_gateway/dao/service_load_balance.go:39||cspanid=||spanid=9fbeacd52b9e4592
[INFO][2020-07-21T17:00:47.665][log.go:58] _com_mysql_success||source=/Users/klay/go/src/github.com/cool-boy-klay/go_gateway/dao/service_http_rule.go:27||proc_time=0.001273s||cspanid=||spanid=9fbeacd52b9e4592||level=sql||current_time=2020-07-21 17:00:47||sql=SELECT * FROM `gateway_service_http_rule`  WHERE (`gateway_service_http_rule`.`service_id` = '60')||affected_row=1||traceid=c0a8026a5f16aebfcc981f1421bf02b0
[INFO][2020-07-21T17:00:47.665][log.go:58] _com_mysql_success||sql=SELECT * FROM `gateway_service_tcp_rule`  WHERE (`gateway_service_tcp_rule`.`service_id` = '60')||affected_row=0||traceid=c0a8026a5f16aebfcc981f1421bf02b0||cspanid=||level=sql||source=/Users/klay/go/src/github.com/cool-boy-klay/go_gateway/dao/service_tcp_rule.go:21||current_time=2020-07-21 17:00:47||proc_time=0.001568s||spanid=9fbeacd52b9e4592
[INFO][2020-07-21T17:00:47.665][log.go:58] _com_mysql_success||sql=SELECT * FROM `gateway_service_grpc_rule`  WHERE (`gateway_service_grpc_rule`.`service_id` = '60')||affected_row=0||traceid=c0a8026a5f16aebfcc981f1421bf02b0||cspanid=||spanid=9fbeacd52b9e4592||source=/Users/klay/go/src/github.com/cool-boy-klay/go_gateway/dao/service_grpc_rule.go:22||proc_time=0.001460s||level=sql||current_time=2020-07-21 17:00:47
[INFO][2020-07-21T17:00:47.665][log.go:58] _com_mysql_success||cspanid=||level=sql||current_time=2020-07-21 17:00:47||proc_time=0.000996s||spanid=9fbeacd52b9e4592||source=/Users/klay/go/src/github.com/cool-boy-klay/go_gateway/dao/service_access_control.go:26||sql=SELECT * FROM `gateway_service_access_control`  WHERE (`gateway_service_access_control`.`service_id` = '60')||affected_row=1||traceid=c0a8026a5f16aebfcc981f1421bf02b0
[INFO][2020-07-21T17:00:47.665][log.go:58] _com_mysql_success||current_time=2020-07-21 17:00:47||affected_row=1||traceid=c0a8026a5f16aebfcc981f1421bf02b0||spanid=9fbeacd52b9e4592||level=sql||proc_time=0.002011s||sql=SELECT * FROM `gateway_service_load_balance`  WHERE (`gateway_service_load_balance`.`service_id` = '60')||cspanid=||source=/Users/klay/go/src/github.com/cool-boy-klay/go_gateway/dao/service_load_balance.go:39
[INFO][2020-07-21T17:00:47.665][log.go:58] _com_mysql_success||level=sql||current_time=2020-07-21 17:00:47||proc_time=0.002389s||sql=SELECT * FROM `gateway_service_http_rule`  WHERE (`gateway_service_http_rule`.`service_id` = '61')||traceid=c0a8026a5f16aebfcc981f1421bf02b0||spanid=9fbeacd52b9e4592||source=/Users/klay/go/src/github.com/cool-boy-klay/go_gateway/dao/service_http_rule.go:27||affected_row=1||cspanid=
